"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.644463523E3,6.502410756E1,2.551045180E1,1.740510441E1,3.487475586E1,1.620000005E0,1.928000031E2,5.300881165E0,3.790092468E0,2.500000000E0,2.900000000E1
1.645373711E3,6.502409482E1,2.551044639E1,1.743635940E1,3.490600586E1,1.389999986E0,1.935000000E2,5.302320798E0,3.790092468E0,2.500000000E0,2.900000000E1
1.646374582E3,6.502408212E1,2.551044043E1,1.711312224E1,3.458276367E1,1.620000005E0,1.960000000E2,5.303894566E0,3.790092468E0,2.500000000E0,2.900000000E1
1.647372561E3,6.502406840E1,2.551043220E1,1.730490032E1,3.477453613E1,1.639999986E0,1.996000061E2,5.305309811E0,3.790092468E0,2.500000000E0,2.900000000E1
1.648372086E3,6.502405615E1,2.551042402E1,1.707754948E1,3.454718018E1,1.340000033E0,1.996999969E2,5.306753384E0,3.790092468E0,2.500000000E0,2.900000000E1
1.649373075E3,6.502404343E1,2.551041787E1,1.713114340E1,3.460076904E1,1.620000005E0,1.943999939E2,5.308307572E0,3.790092468E0,2.500000000E0,2.900000000E1
1.650371751E3,6.502402961E1,2.551041292E1,1.705381716E1,3.452343750E1,1.490000010E0,1.918000031E2,5.309782781E0,3.790092468E0,2.500000000E0,2.800000000E1
1.651375460E3,6.502401644E1,2.551040913E1,1.715361460E1,3.462322998E1,1.500000000E0,1.908999939E2,5.311339175E0,3.790092468E0,2.500000000E0,2.900000000E1
1.652372888E3,6.502400253E1,2.551040544E1,1.730858807E1,3.477819824E1,1.649999976E0,1.886000061E2,5.312836294E0,3.790092468E0,2.500000000E0,2.900000000E1
1.653371619E3,6.502398909E1,2.551040354E1,1.753387368E1,3.500347900E1,1.379999995E0,1.850000000E2,5.314268851E0,3.790092468E0,2.500000000E0,2.900000000E1
1.654372828E3,6.502397621E1,2.551040285E1,1.762475956E1,3.509436035E1,1.480000019E0,1.833000031E2,5.315667764E0,3.790092468E0,2.500000000E0,2.900000000E1
1.655371998E3,6.502396364E1,2.551040162E1,1.749976403E1,3.496936035E1,1.309999943E0,1.853000031E2,5.316935335E0,3.790092468E0,2.500000000E0,2.800000000E1
1.656373714E3,6.502395226E1,2.551040004E1,1.751002204E1,3.497961426E1,1.259999990E0,1.851000061E2,5.318394359E0,3.790092468E0,2.500000000E0,2.800000000E1
1.657377607E3,6.502393914E1,2.551039960E1,1.745381325E1,3.492340088E1,1.600000024E0,1.831999969E2,5.320047451E0,3.790092468E0,2.500000000E0,2.800000000E1
1.658372463E3,6.502392428E1,2.551039855E1,1.779030531E1,3.525988770E1,1.570000052E0,1.813000031E2,5.321740287E0,3.790092468E0,2.500000000E0,2.800000000E1
1.659372485E3,6.502390909E1,2.551039614E1,1.831063553E1,3.578021240E1,1.610000014E0,1.843000031E2,5.323605653E0,3.790092468E0,2.500000000E0,2.800000000E1
1.660377556E3,6.502389232E1,2.551039717E1,1.850082677E1,3.597039795E1,1.840000033E0,1.726999969E2,5.325311384E0,3.790092468E0,2.500000000E0,2.900000000E1
1.661373404E3,6.502387698E1,2.551039714E1,1.835855913E1,3.582812500E1,1.409999967E0,1.813999939E2,5.326774775E0,3.790092468E0,2.500000000E0,2.900000000E1
1.662372941E3,6.502386383E1,2.551039839E1,1.845237457E1,3.592193604E1,1.360000014E0,1.791000061E2,5.328106139E0,3.790092468E0,2.500000000E0,2.900000000E1
1.663373599E3,6.502385186E1,2.551039773E1,1.824247888E1,3.571203613E1,1.110000014E0,1.793000031E2,5.329612479E0,3.790092468E0,2.500000000E0,2.900000000E1
1.664376428E3,6.502383832E1,2.551039875E1,1.826750787E1,3.573706055E1,1.659999967E0,1.736999969E2,5.331464000E0,3.790092468E0,2.500000000E0,2.900000000E1
1.665377729E3,6.502382176E1,2.551040287E1,1.857384860E1,3.604339600E1,1.809999943E0,1.726999969E2,5.333256649E0,3.790092468E0,2.500000000E0,2.900000000E1
1.666373731E3,6.502380586E1,2.551040918E1,1.822790616E1,3.569744873E1,1.620000005E0,1.696000061E2,5.334843284E0,3.790092468E0,2.500000000E0,2.900000000E1
1.667373652E3,6.502379174E1,2.551041405E1,1.863861608E1,3.610815430E1,1.440000057E0,1.736000061E2,5.336476398E0,3.790092468E0,2.500000000E0,2.900000000E1
1.668371614E3,6.502377716E1,2.551041824E1,1.871747810E1,3.618701172E1,1.600000024E0,1.716000061E2,5.338197115E0,3.790092468E0,2.500000000E0,2.900000000E1
1.669373452E3,6.502376175E1,2.551042159E1,1.840687516E1,3.587640381E1,1.690000057E0,1.761000061E2,5.339802022E0,3.790092468E0,2.500000000E0,2.900000000E1
1.670380119E3,6.502374739E1,2.551042503E1,1.842342028E1,3.589294434E1,1.500000000E0,1.708999939E2,5.341538571E0,3.790092468E0,2.500000000E0,2.900000000E1
1.671372897E3,6.502373178E1,2.551042615E1,1.853438747E1,3.600390625E1,1.879999995E0,1.768000031E2,5.343276185E0,3.790092468E0,2.500000000E0,2.900000000E1
1.672373694E3,6.502371620E1,2.551042329E1,1.854989609E1,3.601940918E1,1.629999995E0,1.925000000E2,5.344790302E0,3.790092468E0,2.500000000E0,2.900000000E1
1.673375807E3,6.502370310E1,2.551041449E1,1.833261641E1,3.580212402E1,1.460000038E0,1.958999939E2,5.346488351E0,3.790092468E0,2.500000000E0,2.900000000E1
1.674372714E3,6.502368905E1,2.551040032E1,1.822239330E1,3.569189453E1,1.919999957E0,2.003999939E2,5.348070051E0,3.790092468E0,2.500000000E0,2.900000000E1
1.675376471E3,6.502367611E1,2.551038633E1,1.767198423E1,3.514147949E1,1.419999957E0,1.971999969E2,5.349500917E0,3.790092468E0,2.500000000E0,2.900000000E1
1.676376654E3,6.502366520E1,2.551037017E1,1.765728026E1,3.512677002E1,1.610000014E0,2.120000000E2,5.351166905E0,3.790092468E0,2.500000000E0,2.900000000E1
1.677374132E3,6.502365331E1,2.551034858E1,1.767248444E1,3.514196777E1,1.840000033E0,2.141999969E2,5.352850312E0,3.790092468E0,2.500000000E0,2.900000000E1
1.678374755E3,6.502364164E1,2.551032574E1,1.800293527E1,3.547241211E1,1.659999967E0,2.123999939E2,5.354221585E0,3.790092468E0,2.500000000E0,2.900000000E1
1.679371907E3,6.502363300E1,2.551030490E1,1.789313824E1,3.536260986E1,1.259999990E0,2.175000000E2,5.355614959E0,3.790092468E0,2.500000000E0,2.900000000E1
1.680372184E3,6.502362370E1,2.551028501E1,1.788331693E1,3.535278320E1,1.549999952E0,2.171999969E2,5.357035926E0,3.790092468E0,2.500000000E0,2.900000000E1
1.681372828E3,6.502361392E1,2.551026553E1,1.795308559E1,3.542254639E1,1.389999986E0,2.170000000E2,5.358470736E0,3.790092468E0,2.500000000E0,2.900000000E1
1.682373730E3,6.502360451E1,2.551024462E1,1.799270291E1,3.546215820E1,1.610000014E0,2.176999969E2,5.359936228E0,3.790092468E0,2.500000000E0,2.900000000E1
1.683372669E3,6.502359459E1,2.551022407E1,1.820425639E1,3.567370605E1,1.509999990E0,2.183000031E2,5.361176504E0,3.790092468E0,2.500000000E0,2.900000000E1
1.684371046E3,6.502358636E1,2.551020624E1,1.800992522E1,3.547937012E1,1.169999957E0,2.195000000E2,5.362388381E0,3.790092468E0,2.500000000E0,2.900000000E1
1.685375921E3,6.502357823E1,2.551018905E1,1.765885565E1,3.512829590E1,1.259999990E0,2.220000000E2,5.363446836E0,3.790092468E0,2.500000000E0,2.900000000E1
1.686377399E3,6.502357152E1,2.551017306E1,1.789872786E1,3.536816406E1,8.399999738E-1,2.193999939E2,5.364482470E0,3.790092468E0,2.500000000E0,2.900000000E1
1.687373511E3,6.502356532E1,2.551015660E1,1.802238899E1,3.549182129E1,1.159999967E0,2.255000000E2,5.365837329E0,3.790092468E0,2.500000000E0,2.900000000E1
1.688379761E3,6.502355704E1,2.551013543E1,1.810308261E1,3.557250977E1,1.429999948E0,2.243000031E2,5.367343700E0,3.790092468E0,2.500000000E0,2.900000000E1
1.689377951E3,6.502354865E1,2.551011024E1,1.827850325E1,3.574792480E1,1.450000048E0,2.321000061E2,5.369051167E0,3.790092468E0,2.500000000E0,2.900000000E1
1.690371529E3,6.502353948E1,2.551008107E1,1.841962284E1,3.588903809E1,1.820000052E0,2.323000031E2,5.370745870E0,3.790092468E0,2.500000000E0,2.900000000E1
1.691376763E3,6.502353074E1,2.551005150E1,1.889710707E1,3.636651611E1,1.509999990E0,2.368000031E2,5.372443402E0,3.790092468E0,2.500000000E0,2.900000000E1
1.692373675E3,6.502352145E1,2.551002281E1,1.887025789E1,3.633966064E1,1.769999981E0,2.308999939E2,5.374288544E0,3.790092468E0,2.500000000E0,2.900000000E1
1.693377482E3,6.502351053E1,2.550999322E1,1.914144405E1,3.661083984E1,1.809999943E0,2.293000031E2,5.375777279E0,3.790092468E0,2.500000000E0,2.900000000E1
1.694372751E3,6.502350270E1,2.550996750E1,1.894070489E1,3.641009521E1,1.250000000E0,2.361999969E2,5.377041355E0,3.790092468E0,2.500000000E0,2.900000000E1
1.695372754E3,6.502349647E1,2.550994498E1,1.920731103E1,3.667669678E1,1.320000052E0,2.358000031E2,5.378172914E0,3.790092468E0,2.500000000E0,2.900000000E1
1.696372576E3,6.502349214E1,2.550992317E1,1.923227825E1,3.670166016E1,1.039999962E0,2.411000061E2,5.379590833E0,3.790092468E0,2.500000000E0,2.900000000E1
1.697374136E3,6.502348604E1,2.550989665E1,1.940061817E1,3.686999512E1,1.610000014E0,2.386999969E2,5.381257511E0,3.790092468E0,2.500000000E0,2.900000000E1
1.698373765E3,6.502347785E1,2.550986692E1,1.943925945E1,3.690863037E1,1.610000014E0,2.348999939E2,5.382833003E0,3.790092468E0,2.500000000E0,2.900000000E1
1.699374302E3,6.502346867E1,2.550984136E1,1.943059838E1,3.689996338E1,1.490000010E0,2.276000061E2,5.384291351E0,3.790092468E0,2.500000000E0,2.900000000E1
1.700373142E3,6.502345945E1,2.550981927E1,1.925976654E1,3.672912598E1,1.399999976E0,2.321000061E2,5.385703876E0,3.790092468E0,2.500000000E0,2.900000000E1
1.701372630E3,6.502345107E1,2.550979666E1,1.926489883E1,3.673425293E1,1.399999976E0,2.351999969E2,5.387011924E0,3.790092468E0,2.500000000E0,2.900000000E1
1.702372323E3,6.502344431E1,2.550977386E1,1.943860967E1,3.690795898E1,1.190000057E0,2.353999939E2,5.388317738E0,3.790092468E0,2.500000000E0,2.900000000E1
1.703375093E3,6.502343772E1,2.550975084E1,1.960707146E1,3.707641602E1,1.289999962E0,2.338999939E2,5.389792685E0,3.790092468E0,2.500000000E0,2.900000000E1
1.704372137E3,6.502343061E1,2.550972432E1,1.936714757E1,3.683648682E1,1.450000048E0,2.358000031E2,5.391442479E0,3.790092468E0,2.500000000E0,2.900000000E1
1.705374361E3,6.502342292E1,2.550969427E1,1.950381118E1,3.697314453E1,1.610000014E0,2.378000031E2,5.393120647E0,3.790092468E0,2.500000000E0,2.900000000E1
1.706373848E3,6.502341594E1,2.550966258E1,1.957638780E1,3.704571533E1,1.629999995E0,2.413000031E2,5.394769729E0,3.790092468E0,2.500000000E0,2.900000000E1
1.707371618E3,6.502340951E1,2.550963093E1,1.996134216E1,3.743066406E1,1.590000033E0,2.416000061E2,5.396376665E0,3.790092468E0,2.500000000E0,2.900000000E1
1.708371374E3,6.502340297E1,2.550960041E1,2.008250249E1,3.755181885E1,1.549999952E0,2.405000000E2,5.397886852E0,3.790092468E0,2.500000000E0,2.900000000E1
1.709375140E3,6.502339619E1,2.550957254E1,2.019224904E1,3.766156006E1,1.470000029E0,2.376999969E2,5.399314078E0,3.790092468E0,2.500000000E0,2.900000000E1
1.710372093E3,6.502338982E1,2.550954615E1,2.028044989E1,3.774975586E1,1.419999957E0,2.391000061E2,5.400885791E0,3.790092468E0,2.500000000E0,2.900000000E1
1.711374987E3,6.502338334E1,2.550951640E1,2.045562623E1,3.792492676E1,1.690000057E0,2.426999969E2,5.402342588E0,3.790092468E0,2.500000000E0,2.900000000E1
1.712373700E3,6.502337822E1,2.550948784E1,2.064307004E1,3.811236572E1,1.220000029E0,2.466000061E2,5.403692641E0,3.790092468E0,2.500000000E0,2.900000000E1
1.713380001E3,6.502337401E1,2.550946087E1,2.082111395E1,3.829040527E1,1.389999986E0,2.481999969E2,5.405092370E0,3.790092468E0,2.500000000E0,2.900000000E1
1.714372549E3,6.502336989E1,2.550943270E1,2.086506371E1,3.833435059E1,1.379999995E0,2.501999969E2,5.406529491E0,3.790092468E0,2.500000000E0,2.900000000E1
1.715372970E3,6.502336611E1,2.550940343E1,2.120033428E1,3.866961670E1,1.399999976E0,2.523000031E2,5.408014912E0,3.790092468E0,2.500000000E0,2.900000000E1
1.716373708E3,6.502336250E1,2.550937297E1,2.164082953E1,3.911010742E1,1.480000019E0,2.540000000E2,5.409645723E0,3.790092468E0,2.500000000E0,2.900000000E1
1.717374076E3,6.502335858E1,2.550933950E1,2.140572707E1,3.887500000E1,1.659999967E0,2.536000061E2,5.411051320E0,3.790092468E0,2.500000000E0,2.900000000E1
1.718377666E3,6.502335522E1,2.550931064E1,2.132974256E1,3.879901123E1,1.129999995E0,2.531999969E2,5.412372347E0,3.790092468E0,2.500000000E0,2.900000000E1
1.719373554E3,6.502335238E1,2.550928332E1,2.190366006E1,3.937292480E1,1.490000010E0,2.562999878E2,5.413666943E0,3.790092468E0,2.500000000E0,2.900000000E1
1.720372441E3,6.502334990E1,2.550925638E1,2.175333423E1,3.922259521E1,1.279999971E0,2.632999878E2,5.414890977E0,3.790092468E0,2.500000000E0,2.900000000E1
1.721376515E3,6.502334832E1,2.550923058E1,2.182249038E1,3.929174805E1,1.250000000E0,2.620000000E2,5.416175524E0,3.790092468E0,2.500000000E0,2.900000000E1
1.722374013E3,6.502334693E1,2.550920342E1,2.196891712E1,3.943817139E1,1.279999971E0,2.637000122E2,5.417571149E0,3.790092468E0,2.500000000E0,3.000000000E1
1.723374714E3,6.502334412E1,2.550917445E1,2.187260773E1,3.934185791E1,1.419999957E0,2.618999939E2,5.419086774E0,3.790092468E0,2.500000000E0,3.000000000E1
1.724374101E3,6.502334116E1,2.550914294E1,2.168602767E1,3.915527344E1,1.409999967E0,2.587999878E2,5.420587123E0,3.790092468E0,2.500000000E0,3.000000000E1
1.725373966E3,6.502333777E1,2.550911201E1,2.199987495E1,3.946911621E1,1.379999995E0,2.556000061E2,5.422206012E0,3.790092468E0,2.500000000E0,3.000000000E1
1.726374670E3,6.502333401E1,2.550907870E1,2.223687935E1,3.970611572E1,1.629999995E0,2.571000061E2,5.423770769E0,3.790092468E0,2.500000000E0,3.000000000E1
1.727374884E3,6.502333005E1,2.550904672E1,2.255951599E1,4.002874756E1,1.370000005E0,2.536000061E2,5.425158626E0,3.790092468E0,2.500000000E0,3.000000000E1
1.728374203E3,6.502332605E1,2.550901872E1,2.293238416E1,4.040161133E1,1.250000000E0,2.508000031E2,5.426813803E0,3.790092468E0,2.500000000E0,3.000000000E1
1.729376270E3,6.502332001E1,2.550898650E1,2.301088093E1,4.048010254E1,1.899999976E0,2.470000000E2,5.428652410E0,3.790092468E0,2.500000000E0,3.000000000E1
1.730373946E3,6.502331242E1,2.550895171E1,2.277285020E1,4.024206543E1,1.679999948E0,2.451999969E2,5.430389832E0,3.790092468E0,2.500000000E0,3.000000000E1
1.731376455E3,6.502330306E1,2.550892208E1,2.241299335E1,3.988220215E1,1.700000048E0,2.446999969E2,5.431998947E0,3.790092468E0,2.500000000E0,3.000000000E1
1.732374531E3,6.502329195E1,2.550890012E1,2.234476226E1,3.981396484E1,1.590000033E0,2.168999939E2,5.433524733E0,3.790092468E0,2.500000000E0,3.000000000E1
1.733374257E3,6.502327976E1,2.550888520E1,2.225529056E1,3.972448730E1,1.440000057E0,2.121999969E2,5.435295364E0,3.790092468E0,2.500000000E0,3.000000000E1
1.734375047E3,6.502326438E1,2.550887543E1,2.200468659E1,3.947387695E1,1.929999948E0,2.001000061E2,5.436861344E0,3.790092468E0,2.500000000E0,3.000000000E1
1.735378127E3,6.502325038E1,2.550887181E1,2.208904242E1,3.955822754E1,1.159999967E0,1.910000000E2,5.438312334E0,3.790092468E0,2.500000000E0,3.000000000E1
1.736374945E3,6.502323735E1,2.550887348E1,2.167657118E1,3.914575195E1,1.590000033E0,1.815000000E2,5.439906783E0,3.790092468E0,2.500000000E0,3.000000000E1
1.737374092E3,6.502322313E1,2.550887785E1,2.175500582E1,3.922418213E1,1.399999976E0,1.770000000E2,5.441248616E0,3.790092468E0,2.500000000E0,3.000000000E1
1.738374462E3,6.502321135E1,2.550888405E1,2.134436471E1,3.881353760E1,1.129999995E0,1.811999969E2,5.442643189E0,3.790092468E0,2.500000000E0,3.000000000E1
1.739374977E3,6.502319903E1,2.550888961E1,2.110511057E1,3.857427979E1,1.399999976E0,1.791000061E2,5.444139308E0,3.790092468E0,2.500000000E0,3.000000000E1
1.740375388E3,6.502318578E1,2.550889515E1,2.105860578E1,3.852777100E1,1.440000057E0,1.768000031E2,5.445564382E0,3.790092468E0,2.500000000E0,3.000000000E1
1.741373647E3,6.502317310E1,2.550889956E1,2.092585824E1,3.839501953E1,1.279999971E0,1.781000061E2,5.447133989E0,3.790092468E0,2.500000000E0,3.000000000E1
1.742374795E3,6.502315906E1,2.550890302E1,2.136604829E1,3.883520508E1,1.679999948E0,1.786999969E2,5.449174873E0,3.790092468E0,2.500000000E0,3.000000000E1
1.743374432E3,6.502314077E1,2.550890665E1,2.133242387E1,3.880157471E1,2.069999933E0,1.793999939E2,5.450835285E0,3.790092468E0,2.500000000E0,3.000000000E1
1.744376866E3,6.502312587E1,2.550890898E1,2.129910360E1,3.876824951E1,1.129999995E0,1.823999939E2,5.451965037E0,3.790092468E0,2.500000000E0,3.000000000E1
1.745378167E3,6.502311571E1,2.550890887E1,2.117160469E1,3.864074707E1,1.049999952E0,1.843999939E2,5.453331473E0,3.790092468E0,2.500000000E0,3.000000000E1
1.746373906E3,6.502310348E1,2.550891171E1,2.122434300E1,3.869348145E1,1.500000000E0,1.836000061E2,5.454975484E0,3.790092468E0,2.500000000E0,3.000000000E1
1.747377000E3,6.502308883E1,2.550891643E1,2.108347844E1,3.855261230E1,1.549999952E0,1.836000061E2,5.456536572E0,3.790092468E0,2.500000000E0,3.000000000E1
1.748373929E3,6.502307485E1,2.550891948E1,2.067222808E1,3.814135742E1,1.429999948E0,1.815000000E2,5.458083921E0,3.790092468E0,2.500000000E0,3.000000000E1
1.749374588E3,6.502306096E1,2.550892148E1,2.056981569E1,3.803894043E1,1.500000000E0,1.796999969E2,5.459602197E0,3.790092468E0,2.500000000E0,3.000000000E1
1.750374108E3,6.502304731E1,2.550892068E1,2.058874141E1,3.805786133E1,1.470000029E0,1.838000031E2,5.460920703E0,3.790092468E0,2.500000000E0,3.000000000E1
1.751374210E3,6.502303547E1,2.550891915E1,2.065020808E1,3.811932373E1,1.179999948E0,1.831000061E2,5.462342940E0,3.790092468E0,2.500000000E0,3.000000000E1
1.752373565E3,6.502302271E1,2.550891706E1,2.069568393E1,3.816479492E1,1.590000033E0,1.838999939E2,5.463952752E0,3.790092468E0,2.500000000E0,3.000000000E1
1.753374854E3,6.502300825E1,2.550891538E1,2.078425114E1,3.825335693E1,1.610000014E0,1.796000061E2,5.465459489E0,3.790092468E0,2.500000000E0,3.000000000E1
1.754375762E3,6.502299470E1,2.550891513E1,2.072779834E1,3.819689941E1,1.440000057E0,1.813000031E2,5.466823753E0,3.790092468E0,2.500000000E0,3.000000000E1
1.755378861E3,6.502298244E1,2.550891625E1,2.124269506E1,3.871179199E1,1.350000024E0,1.796999969E2,5.468161315E0,3.790092468E0,2.500000000E0,3.000000000E1
1.756375361E3,6.502297043E1,2.550891785E1,2.105556526E1,3.852465820E1,1.340000033E0,1.796999969E2,5.469552752E0,3.790092468E0,2.500000000E0,3.000000000E1
1.757375358E3,6.502295792E1,2.550891715E1,2.144076255E1,3.890985107E1,1.519999981E0,1.831000061E2,5.470924139E0,3.790092468E0,2.500000000E0,3.000000000E1
1.758374636E3,6.502294560E1,2.550891580E1,2.117099158E1,3.864007568E1,1.259999990E0,1.840000000E2,5.472322336E0,3.790092468E0,2.500000000E0,3.000000000E1
1.759376990E3,6.502293305E1,2.550891395E1,2.149942631E1,3.896850586E1,1.509999990E0,1.826000061E2,5.473965734E0,3.790092468E0,2.500000000E0,3.000000000E1
1.760382223E3,6.502291828E1,2.550891270E1,2.144553752E1,3.891461182E1,1.690000057E0,1.818000031E2,5.475721547E0,3.790092468E0,2.500000000E0,3.000000000E1
1.761379197E3,6.502290249E1,2.550891297E1,2.132566992E1,3.879473877E1,1.620000005E0,1.796999969E2,5.477325214E0,3.790092468E0,2.500000000E0,3.000000000E1
1.762378498E3,6.502288808E1,2.550891437E1,2.157970309E1,3.904876709E1,1.470000029E0,1.776999969E2,5.478826139E0,3.790092468E0,2.500000000E0,3.000000000E1
1.763377428E3,6.502287459E1,2.550891548E1,2.147216371E1,3.894122314E1,1.480000019E0,1.793999939E2,5.480408855E0,3.790092468E0,2.500000000E0,3.000000000E1
1.764374252E3,6.502286036E1,2.550891625E1,2.115918028E1,3.862823486E1,1.649999976E0,1.798000031E2,5.482263082E0,3.790092468E0,2.500000000E0,3.000000000E1
1.765374843E3,6.502284370E1,2.550891455E1,2.089630783E1,3.836535645E1,2.029999971E0,1.831999969E2,5.483921332E0,3.790092468E0,2.500000000E0,3.000000000E1
1.766376613E3,6.502282883E1,2.550891187E1,2.080012187E1,3.826916504E1,1.250000000E0,1.836000061E2,5.484953180E0,3.790092468E0,2.500000000E0,3.000000000E1
1.767372789E3,6.502281960E1,2.550890960E1,2.053388996E1,3.800292969E1,6.499999762E-1,1.841999969E2,5.486412197E0,3.790092468E0,2.500000000E0,3.000000000E1
1.768379365E3,6.502280648E1,2.550890917E1,2.070204642E1,3.817108154E1,1.899999976E0,1.773999939E2,5.488330323E0,3.790092468E0,2.500000000E0,3.000000000E1
1.769375526E3,6.502278923E1,2.550890902E1,2.077279216E1,3.824182129E1,1.639999986E0,1.771000061E2,5.490027347E0,3.790092468E0,2.500000000E0,3.000000000E1
1.770375786E3,6.502277397E1,2.550890848E1,2.071151822E1,3.818054199E1,1.539999962E0,1.813999939E2,5.491639218E0,3.790092468E0,2.500000000E0,3.000000000E1
1.771374464E3,6.502275952E1,2.550890575E1,2.129862070E1,3.876763916E1,1.429999948E0,1.828000031E2,5.493127774E0,3.790092468E0,2.500000000E0,3.000000000E1
1.772375367E3,6.502274619E1,2.550890283E1,2.103965347E1,3.850866699E1,1.289999962E0,1.835000000E2,5.494634506E0,3.790092468E0,2.500000000E0,3.000000000E1
1.773373818E3,6.502273273E1,2.550889913E1,2.134654330E1,3.881555176E1,1.409999967E0,1.851999969E2,5.496315073E0,3.790092468E0,2.500000000E0,3.000000000E1
1.774375081E3,6.502271774E1,2.550889456E1,2.164433953E1,3.911334229E1,1.679999948E0,1.843999939E2,5.498182753E0,3.790092468E0,2.500000000E0,3.000000000E1
1.775376213E3,6.502270096E1,2.550889280E1,2.160064437E1,3.906964111E1,1.840000033E0,1.778000031E2,5.499861044E0,3.790092468E0,2.500000000E0,3.000000000E1
1.776376139E3,6.502268587E1,2.550889354E1,2.174133556E1,3.921032715E1,1.409999967E0,1.761000061E2,5.501412415E0,3.790092468E0,2.500000000E0,3.000000000E1
1.777375179E3,6.502267195E1,2.550889577E1,2.173432110E1,3.920330811E1,1.570000052E0,1.761999969E2,5.502882157E0,3.790092468E0,2.500000000E0,3.000000000E1
1.778376141E3,6.502265882E1,2.550889937E1,2.194337068E1,3.941235352E1,1.320000052E0,1.745000000E2,5.504013074E0,3.790092468E0,2.500000000E0,3.000000000E1
1.779376865E3,6.502264885E1,2.550890413E1,2.192329306E1,3.939227295E1,9.399999976E-1,1.801000061E2,5.505634386E0,3.790092468E0,2.500000000E0,3.000000000E1
