"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.154807724E0,-8.241420984E-2,6.062507629E-3,-6.933689117E-3,8.292726950E-2
9.159792359E0,-9.321510792E-2,-3.206729889E-3,2.136325836E-2,9.568556980E-2
9.164776995E0,-7.577157021E-2,2.314853668E-2,4.947090149E-2,9.340533013E-2
9.169761630E0,-6.576651335E-2,1.375150681E-2,4.870033264E-2,8.298229098E-2
9.174746214E0,-3.945404291E-2,1.148843765E-2,7.173919678E-2,8.267477279E-2
9.179730849E0,-3.257912397E-2,1.622200012E-2,8.284521103E-2,9.048691396E-2
9.184715484E0,-1.856362820E-2,1.847887039E-2,7.255983353E-2,7.714276625E-2
9.189700120E0,1.420599222E-2,8.739471436E-3,6.958246231E-2,7.155352987E-2
9.194684755E0,6.356477737E-3,1.089715958E-2,6.670522690E-2,6.788770280E-2
9.199669391E0,8.279204369E-3,3.506183624E-3,6.866550446E-2,6.925164295E-2
9.204653974E0,2.227300406E-2,9.369850159E-4,7.775545120E-2,8.088803893E-2
9.209638609E0,3.870177269E-2,3.158950806E-2,3.934907913E-2,6.359303623E-2
9.214623245E0,5.508893728E-2,2.527236938E-3,2.986478806E-2,6.271430063E-2
9.219607880E0,2.630907297E-2,3.544235229E-2,2.050733566E-2,4.867112566E-2
9.224592516E0,2.629518509E-3,3.011751175E-2,4.207611084E-2,5.181098325E-2
9.229577151E0,7.720470428E-3,3.193092346E-2,4.124164581E-3,3.310888507E-2
9.234561734E0,-1.099121571E-2,4.315948486E-2,2.202510834E-3,4.459146791E-2
9.239546370E0,-2.486729622E-2,2.099847794E-2,-1.867341995E-2,3.752352741E-2
9.244531005E0,-2.202755213E-2,2.994298935E-2,-2.516984940E-2,4.489228199E-2
9.249516508E0,-4.090547562E-2,7.882595062E-3,-3.096580505E-3,4.177298231E-2
9.254501143E0,-4.316389561E-2,2.164030075E-2,-4.299497604E-2,6.465286123E-2
9.259485779E0,-4.543685913E-2,2.828884125E-2,-4.946041107E-2,7.287728707E-2
9.264470362E0,-7.349550724E-3,1.118421555E-2,-9.395217896E-2,9.490055060E-2
9.269454997E0,-2.727687359E-3,-3.259658813E-3,-9.546136856E-2,9.555594456E-2
9.274439633E0,-2.862095833E-3,-1.982593536E-2,-1.137342453E-1,1.154847949E-1
9.279424268E0,2.327823639E-2,-3.607749939E-2,-1.059045792E-1,1.142770412E-1
9.284408904E0,8.954644203E-3,-4.017782211E-2,-1.196575165E-1,1.265399711E-1
9.289393539E0,6.761252880E-3,-6.559085846E-2,-1.000571251E-1,1.198303114E-1
9.294378122E0,-4.849433899E-3,-8.366584778E-2,-6.635761261E-2,1.068963229E-1
9.299362758E0,-1.150774956E-2,-5.163145065E-2,-7.338905334E-2,9.046650290E-2
9.304347393E0,-1.807719469E-2,-5.308866501E-2,-3.526020050E-2,6.624555124E-2
9.309332029E0,-2.937632799E-2,-5.704259872E-2,-4.427909851E-3,6.431510788E-2
9.314316664E0,-1.455026865E-2,-3.014802933E-2,4.283761978E-2,5.436612602E-2
9.319301299E0,-9.411752224E-3,-2.491903305E-2,6.364011765E-2,6.898988232E-2
9.324285883E0,-9.181201458E-3,-2.694177628E-2,5.346345901E-2,6.056810397E-2
9.329270518E0,-6.605625153E-3,-1.241350174E-2,4.822731018E-2,5.023547309E-2
9.334255154E0,2.975225449E-3,6.778240204E-3,2.635335922E-2,2.737327253E-2
9.339239789E0,-1.810252666E-3,-2.546310425E-4,4.734086990E-2,4.737615239E-2
9.344224424E0,4.660487175E-4,2.201557159E-3,4.208803177E-2,4.214814911E-2
9.349209060E0,-1.155841351E-2,4.024219513E-2,6.303930283E-2,7.567684515E-2
9.354193643E0,-1.879829168E-2,3.520679474E-2,4.817247391E-2,6.255782452E-2
9.359178279E0,-1.878458261E-2,5.162620544E-2,3.815269470E-2,6.688612521E-2
9.364162914E0,-2.142190933E-3,3.699350357E-2,4.963397980E-2,6.194061865E-2
9.369147549E0,1.444703341E-2,4.856538773E-2,4.445791245E-2,6.740786036E-2
9.374132185E0,-2.330958843E-3,4.812574387E-2,4.174757004E-2,6.375249168E-2
9.379116820E0,-7.096171379E-3,4.286766052E-2,6.527185440E-2,7.841177809E-2
9.384101456E0,1.274943352E-4,3.518199921E-2,7.921743393E-2,8.667866613E-2
9.389086039E0,1.210391521E-2,6.108760834E-3,9.076118469E-2,9.176826450E-2
9.394070674E0,-1.169532537E-2,5.608558655E-3,6.914663315E-2,7.035263635E-2
9.399055310E0,-6.685078144E-3,-4.451751709E-3,3.591966629E-2,3.680666773E-2
9.404039945E0,-6.439089775E-3,-2.554893494E-3,2.979755402E-3,7.541107356E-3
9.409024581E0,9.981393814E-4,4.110336304E-3,-1.070928574E-2,1.151433662E-2
9.414009164E0,8.406639099E-3,-1.306867599E-2,-1.473951340E-2,2.141763592E-2
9.418993799E0,1.806223392E-2,-2.060222626E-2,-2.112150192E-2,3.459499768E-2
9.423978435E0,1.572644711E-2,-1.375341415E-2,-1.327800751E-2,2.475445461E-2
9.428963018E0,-1.523441076E-2,-6.966590881E-3,-2.214241028E-2,2.776521192E-2
9.433947654E0,-2.707570791E-2,-7.305622101E-3,-2.864408493E-2,4.008677681E-2
9.438932289E0,-2.466499805E-2,-2.956867218E-3,-2.315139771E-2,3.395721438E-2
9.443916872E0,-8.049726486E-3,-2.226257324E-2,-2.736949921E-2,3.618714897E-2
9.448901508E0,1.789122820E-2,-2.237415314E-2,-3.396511078E-2,4.443340551E-2
9.453886143E0,-1.113075018E-2,-1.061725616E-2,-5.476427078E-2,5.688360996E-2
9.458870831E0,-1.853102446E-2,-8.426666260E-3,-7.780408859E-2,8.042315446E-2
9.463855466E0,-4.380345345E-3,8.041858673E-3,-6.030035019E-2,6.099173017E-2
9.468840101E0,3.575009108E-2,-1.119327545E-2,-6.915426254E-2,7.864903340E-2
9.473824685E0,2.565979958E-2,-1.353883743E-2,-4.479169846E-2,5.336685942E-2
9.478809320E0,8.526980877E-3,-1.612663269E-3,-4.438734055E-2,4.522771370E-2
9.483793956E0,4.632180929E-2,1.022958755E-2,-6.536149979E-2,8.076187301E-2
9.488778539E0,3.879481554E-2,-1.688003540E-3,-6.724643707E-2,7.765288383E-2
9.493763174E0,2.189970016E-2,3.160953522E-3,-3.589153290E-2,4.216385452E-2
9.498747810E0,2.426397800E-2,1.511001587E-2,-3.805541992E-2,4.759483369E-2
9.503732393E0,1.707309484E-2,7.988929749E-3,-6.986618042E-3,2.010289526E-2
9.508717029E0,7.500112057E-3,2.940034866E-2,-9.405612946E-3,3.176629877E-2
9.513701664E0,1.221722364E-2,1.258182526E-2,7.242202759E-3,1.897399223E-2
9.518686299E0,2.713024616E-3,2.203941345E-2,9.503364563E-3,2.415388552E-2
9.523670935E0,-9.153962135E-3,3.366041183E-2,3.326797485E-2,4.820349052E-2
9.528655570E0,-2.578258514E-2,2.142047882E-2,9.319305420E-3,3.479120669E-2
9.533640154E0,-8.981823921E-3,2.597665787E-2,1.875591278E-2,3.327527880E-2
9.538624789E0,7.683753967E-3,2.571582794E-2,3.289794922E-2,4.245726021E-2
9.543609424E0,-1.153206825E-2,1.594495773E-2,3.979110718E-2,4.439101807E-2
9.548594060E0,-2.827870846E-2,1.404762268E-3,6.098508835E-2,6.723718993E-2
9.553578695E0,-3.542184830E-2,3.609180450E-3,6.537342072E-2,7.444069892E-2
9.558563331E0,-3.758317232E-2,5.733966827E-3,5.319213867E-2,6.538177754E-2
9.563547914E0,-2.788203955E-2,2.989768982E-3,5.784988403E-2,6.428806989E-2
9.568532549E0,-3.025859594E-2,7.343292236E-3,1.262569427E-2,3.359932626E-2
9.573517185E0,-2.555531263E-2,-2.875709534E-2,7.470607758E-2,8.403000989E-2
9.578501820E0,-3.982895613E-2,-2.417278290E-2,8.164119720E-2,9.399975670E-2
9.583486456E0,-6.827485561E-2,-3.629302979E-2,4.342222214E-2,8.867992611E-2
9.588471091E0,-8.550822735E-3,-5.614757538E-3,1.034879684E-2,1.455127719E-2
9.593455674E0,4.112130404E-2,-2.031278610E-2,1.791048050E-2,4.923775215E-2
9.598440310E0,4.501622915E-2,-7.061672211E-2,7.062053680E-2,1.095465314E-1
9.603424945E0,5.837661028E-2,-8.734846115E-2,9.212779999E-2,1.397322934E-1
9.608409581E0,2.446417212E-1,-1.516833305E-1,2.633242607E-1,3.901244299E-1
9.613394216E0,2.341855764E-1,-2.373704910E-1,4.264960289E-1,5.413746364E-1
9.618378851E0,6.504029036E-2,-2.111411095E-1,2.586765289E-1,3.401828245E-1
9.623363435E0,-2.129477262E-2,-1.021866798E-1,8.782434464E-2,1.364137104E-1
9.628348070E0,4.775679111E-2,8.226394653E-3,3.009366989E-2,5.704396229E-2
9.633332706E0,1.443707943E-2,6.547737122E-2,-7.226181030E-2,9.857730282E-2
9.638317341E0,-3.947156668E-2,9.864377975E-2,-1.667318344E-1,1.977071179E-1
9.643301976E0,-2.016944289E-1,1.674489975E-1,-3.390545845E-1,4.285765051E-1
9.648286612E0,-2.294722795E-1,2.029552460E-1,-4.273972511E-1,5.258486182E-1
9.653271195E0,-9.367847443E-2,1.957659721E-1,-2.209324837E-1,3.096952288E-1
9.658255831E0,-1.303972602E-1,9.618091583E-2,-1.091012955E-1,1.953389534E-1
9.663240466E0,-1.668022275E-1,6.936550140E-3,-6.235122681E-2,1.782099164E-1
9.668225101E0,-1.650151610E-1,-2.453756332E-2,5.049228668E-2,1.743030878E-1
9.673209737E0,-1.494641900E-1,-1.316499710E-2,1.435236931E-1,2.076340813E-1
9.678194372E0,-9.904968739E-2,-1.638269424E-2,1.908302307E-1,2.156279439E-1
9.683178956E0,2.563656569E-1,-1.410889626E-1,4.233036041E-1,5.146021635E-1
9.688163591E0,3.537193537E-1,-2.751469612E-1,8.804073334E-1,9.878969096E-1
9.693148226E0,3.989070654E-2,-2.641119957E-1,5.746898651E-1,6.337309017E-1
9.698132862E0,4.565751553E-2,-1.896557808E-1,3.270282745E-1,3.807905149E-1
9.703117497E0,-1.427519321E-2,-5.197715759E-2,1.246604919E-1,1.358147426E-1
9.708102133E0,4.068076611E-2,8.917427063E-2,4.771471024E-2,1.090122417E-1
9.713086716E0,5.520045757E-2,1.364164352E-1,-1.892185211E-2,1.483730798E-1
9.718071351E0,6.259471178E-2,1.238374710E-1,1.484060287E-2,1.395494918E-1
9.723055987E0,-6.115049124E-2,1.399149895E-1,7.831096649E-3,1.528951043E-1
9.728040622E0,-2.996647358E-2,1.082711220E-1,6.029176712E-2,1.274979317E-1
9.733025258E0,-6.240189075E-3,1.077055931E-1,7.438230515E-2,1.310425964E-1
9.738009893E0,-3.247106075E-2,9.760713577E-2,5.278825760E-2,1.156205989E-1
9.742994476E0,-2.554452419E-2,5.194520950E-2,9.074258804E-2,1.076338459E-1
9.747979112E0,-1.117063165E-1,2.792787552E-2,6.432628632E-2,1.318944217E-1
9.752963747E0,-1.000000834E-1,7.526779175E-2,2.397775650E-2,1.274370039E-1
9.757948383E0,1.816749573E-2,7.931613922E-2,7.197952271E-2,1.086377445E-1
9.762933018E0,-4.519027472E-2,5.004405975E-2,1.272535324E-2,6.861853584E-2
9.767917654E0,-6.511861086E-2,6.747722626E-3,-7.211875916E-2,9.740164610E-2
9.772902237E0,-6.101155281E-2,-3.385448456E-2,-1.466774940E-1,1.624279008E-1
9.777886872E0,-1.170521975E-2,-7.394933701E-2,-1.447739601E-1,1.629877791E-1
9.782871508E0,-2.708435059E-4,-9.679508209E-2,-2.048988342E-1,2.266117683E-1
9.787856143E0,-8.328455687E-2,-5.030679703E-2,-2.670912743E-1,2.842619215E-1
9.792840779E0,-1.033718586E-1,5.449295044E-3,-2.314743996E-1,2.535662312E-1
9.797825414E0,-1.880288124E-2,4.418087006E-2,-1.130886078E-1,1.228598015E-1
9.802809997E0,-3.981888294E-3,3.509235382E-2,-2.660274506E-2,4.421577519E-2
9.807794633E0,-9.411358833E-2,3.317642212E-2,-1.685619354E-2,1.012036252E-1
9.812779268E0,-2.223974466E-2,-2.582168579E-2,4.751300812E-2,5.847094698E-2
9.817763904E0,2.752161026E-2,-1.081953049E-1,1.613516808E-1,1.962091433E-1
9.822748539E0,-5.144375563E-2,-1.188092232E-1,9.393262863E-2,1.599544630E-1
9.827733174E0,-8.713328838E-2,-1.390857697E-1,-7.479000092E-2,1.803624282E-1
9.832717758E0,1.126385331E-1,-1.617774963E-1,6.696844101E-2,2.081926261E-1
9.837702393E0,1.660896540E-1,-1.155366898E-1,1.151213646E-1,2.327819332E-1
9.842687029E0,1.668975949E-1,-6.271266937E-2,9.181451797E-2,2.005432417E-1
9.847671612E0,2.555797100E-1,1.316308975E-2,1.711745262E-1,3.078879236E-1
9.852656247E0,2.203372717E-1,4.537343979E-2,1.528649330E-1,2.719833636E-1
9.857640883E0,2.069810629E-1,3.447914124E-2,1.205911636E-1,2.420169422E-1
9.862625518E0,3.528973460E-1,-1.212120056E-2,2.432079315E-1,4.287581583E-1
9.867610101E0,3.198848963E-1,-6.568908691E-2,1.893682480E-1,3.774940216E-1
9.872594737E0,2.645162344E-1,-1.380567551E-1,1.388235092E-1,3.290903715E-1
9.877579372E0,2.913069725E-1,-1.079130173E-1,2.221722603E-1,3.819234017E-1
9.882564008E0,3.280413747E-1,-1.186490059E-1,2.767314911E-1,4.452741271E-1
9.887548643E0,3.272432089E-1,-1.651253700E-1,2.979507446E-1,4.723654854E-1
9.892533226E0,3.103339672E-1,-1.639413834E-1,3.550105095E-1,4.992157953E-1
9.897517862E0,3.082908392E-1,-1.323184967E-1,4.573516846E-1,5.672054209E-1
9.902502497E0,2.830704451E-1,-1.158413887E-1,4.837007523E-1,5.722888448E-1
9.907487133E0,2.656297684E-1,-1.120829582E-1,4.751582146E-1,5.557851134E-1
9.912471768E0,2.866669893E-1,-1.256036758E-1,4.485287666E-1,5.469298864E-1
9.917456404E0,3.129589558E-1,-1.183180809E-1,4.634981155E-1,5.716406033E-1
9.922440987E0,3.730788231E-1,-1.402907372E-1,4.579887390E-1,6.071432979E-1
9.927425622E0,4.315769672E-1,-1.911630630E-1,3.869752884E-1,6.103702722E-1
9.932410258E0,3.149686456E-1,-2.371554375E-1,1.888899803E-1,4.371811683E-1
9.937394893E0,1.435940862E-1,-2.067713737E-1,1.176786423E-2,2.520161606E-1
9.942379529E0,1.054676175E-1,-1.100873947E-1,2.163982391E-2,1.539835537E-1
9.947364164E0,1.397172213E-1,-2.315998077E-3,8.865118027E-2,1.654850372E-1
9.952348747E0,1.099484563E-1,2.145481110E-2,8.870458603E-2,1.428897321E-1
9.957333383E0,-2.166950703E-2,2.315998077E-3,-6.322431564E-2,6.687484931E-2
9.962318018E0,-1.737622023E-1,3.032684326E-4,-1.976122856E-1,2.631425666E-1
9.967302654E0,-2.324879169E-1,-4.645538330E-2,-2.933335304E-1,3.771648104E-1
9.972287289E0,-2.842358351E-1,2.537250519E-3,-3.316869736E-1,4.368211259E-1
9.977271924E0,-3.266451359E-1,6.815433502E-2,-4.011301994E-1,5.217734135E-1
9.982256508E0,-4.146289825E-1,1.409087181E-1,-5.206537247E-1,6.803328311E-1
9.987241143E0,-4.981220961E-1,1.709318161E-1,-6.163463593E-1,8.106948519E-1
9.992225779E0,-5.749247074E-1,1.563677788E-1,-7.052955627E-1,9.232719709E-1
9.997210362E0,-6.283291578E-1,1.783561707E-1,-7.922987938E-1,1.026813436E0
1.000219500E1,-6.537555456E-1,1.962976456E-1,-8.204917908E-1,1.067303077E0
1.000717963E1,-6.206344366E-1,1.864023209E-1,-8.330659866E-1,1.055429707E0
1.001216422E1,-5.674318075E-1,2.034215927E-1,-8.300070763E-1,1.025802587E0
1.001714885E1,-5.204343796E-1,2.234835625E-1,-7.830929756E-1,9.664530276E-1
1.002213349E1,-4.250631332E-1,2.156600952E-1,-7.710938454E-1,9.065173260E-1
1.002711812E1,-3.340593576E-1,2.561893463E-1,-7.129616737E-1,8.279752314E-1
1.003210276E1,-2.519432306E-1,2.804598808E-1,-6.849761009E-1,7.818730044E-1
1.003708739E1,-1.571838856E-1,3.171844482E-1,-6.655921936E-1,7.538738066E-1
1.004207203E1,-8.090269566E-2,3.187403679E-1,-6.310062408E-1,7.115543158E-1
1.004705666E1,-3.485035896E-2,3.303475380E-1,-4.670419693E-1,5.731249815E-1
1.005204125E1,-3.059124947E-2,2.281837463E-1,-2.908825874E-1,3.709667456E-1
1.005702588E1,-9.417533875E-4,1.057372093E-1,-1.760578156E-1,2.053718548E-1
1.006201047E1,-2.627372742E-3,2.961444855E-2,-1.313505173E-1,1.346732232E-1
1.006699510E1,2.185344696E-2,-2.914142609E-2,-9.902620316E-2,1.055129602E-1
1.007197974E1,1.223722696E-1,-1.039628983E-1,-3.376531601E-2,1.640833726E-1
1.007696437E1,9.172677994E-2,-5.694723129E-2,-9.444713593E-3,1.083789275E-1
1.008194901E1,9.527194500E-2,-3.391647339E-2,-9.468126297E-2,1.385337945E-1
1.008693364E1,2.941395640E-1,-2.272305489E-1,7.981300354E-2,3.801603885E-1
1.009191823E1,2.664299607E-1,-2.503776550E-1,1.320009232E-1,3.887134392E-1
1.009690286E1,1.901939511E-1,-1.950869560E-1,7.490873337E-2,2.825667670E-1
1.010188750E1,1.796830297E-1,-1.855115891E-1,8.040952682E-2,2.704925744E-1
1.010687213E1,1.175148487E-1,-1.026549339E-1,1.504878998E-1,2.167818791E-1
1.011185677E1,6.845009327E-2,-8.012247086E-2,1.681947708E-1,1.984804941E-1
1.011684140E1,3.943443298E-3,-7.461500168E-2,2.360806465E-1,2.476227390E-1
1.012182599E1,-9.313225746E-3,-3.372478485E-2,2.207002640E-1,2.234562682E-1
1.012681062E1,-2.881157398E-2,-6.074905396E-4,2.178978920E-1,2.197952847E-1
1.013179526E1,-6.883418560E-2,3.913211823E-2,2.535805702E-1,2.656549894E-1
1.013677989E1,-1.196396351E-1,1.091508865E-1,1.944718361E-1,2.530747979E-1
1.014176453E1,-5.318987370E-2,1.237673759E-1,1.955866814E-1,2.374903702E-1
1.014674916E1,1.196113825E-1,7.143354416E-2,3.372826576E-1,3.649235881E-1
1.015173375E1,1.910425425E-1,1.125335693E-4,4.735884666E-1,5.106694640E-1
1.015671838E1,1.669716835E-1,-3.787612915E-2,5.311007500E-1,5.580162640E-1
1.016170302E1,1.219042540E-1,-3.584480286E-2,5.297141075E-1,5.447407941E-1
1.016668760E1,9.897196293E-2,-8.326530457E-3,5.530343056E-1,5.618823041E-1
1.017167224E1,7.660746574E-2,-2.438163757E-2,5.105319023E-1,5.168229787E-1
1.017665687E1,2.883863449E-2,-1.469039917E-2,4.003291130E-1,4.016352492E-1
1.018164146E1,5.116629601E-2,-1.721811295E-2,3.129715919E-1,3.175935620E-1
1.018662609E1,7.534742355E-3,2.035379410E-2,2.031912804E-1,2.043471206E-1
1.019161073E1,-2.343034744E-2,6.930828094E-2,1.208314896E-1,1.412546207E-1
1.019659536E1,-1.142883301E-2,9.168100357E-2,8.437776566E-2,1.251224679E-1
1.020158000E1,1.202714443E-2,1.090464592E-1,9.342479706E-2,1.440971033E-1
1.020656463E1,-3.417277336E-2,1.522049904E-1,4.080963135E-2,1.612438016E-1
1.021154922E1,-1.377401352E-1,1.687264442E-1,1.008510590E-2,2.180428105E-1
1.021653385E1,-1.555335522E-1,1.445279121E-1,-2.970933914E-2,2.143866789E-1
1.022151849E1,-1.739510298E-1,7.764053345E-2,-2.399396896E-2,1.919966764E-1
1.022650312E1,-1.787309647E-1,4.910039902E-2,-1.816272736E-2,1.862404134E-1
1.023148776E1,-1.438882351E-1,4.921817780E-2,-6.942367554E-2,1.671702723E-1
1.023647239E1,-2.941811085E-2,-2.193641663E-2,-6.815195084E-2,7.740361764E-2
1.024145698E1,2.887797356E-2,-1.257033348E-1,-1.644697189E-1,2.090108949E-1
1.024644161E1,1.008648872E-1,-2.260379791E-1,-2.436146736E-1,3.472967070E-1
1.025142625E1,1.678287983E-1,-2.279062271E-1,-2.771911621E-1,3.961599352E-1
1.025641088E1,1.658934355E-1,-2.317895889E-1,-3.535771370E-1,4.541627872E-1
1.026139552E1,1.787519455E-1,-2.541999817E-1,-3.894238472E-1,4.982176447E-1
1.026638015E1,9.693205357E-2,-2.188644409E-1,-4.683775902E-1,5.259990813E-1
1.027136474E1,-2.679109573E-3,-5.972766876E-2,-5.877165794E-1,5.907498200E-1
1.027634937E1,-1.461629868E-1,7.035875320E-2,-7.901954651E-1,8.066739403E-1
1.028133401E1,-1.576929092E-1,1.288743019E-1,-7.093648911E-1,7.380204523E-1
1.028631859E1,-8.395397663E-2,1.068139076E-1,-4.900937080E-1,5.085757797E-1
1.029130323E1,-3.743755817E-2,5.214738846E-2,-2.924327850E-1,2.993958160E-1
1.029628786E1,-1.312100887E-2,5.192756653E-3,-1.750974655E-1,1.756651588E-1
1.030127244E1,2.740395069E-2,-5.070781708E-2,-1.279163361E-1,1.403027022E-1
1.030625708E1,8.435583115E-2,-1.012625694E-1,-1.097807884E-1,1.715279444E-1
1.031124172E1,1.367129087E-1,-1.179308891E-1,-1.299400330E-1,2.224466817E-1
1.031622635E1,1.182130575E-1,-8.205509186E-2,-1.784238815E-1,2.292213920E-1
1.032121099E1,9.822213650E-2,-3.677606583E-2,-1.244516373E-1,1.627521955E-1
1.032619562E1,4.315578938E-2,1.775741577E-2,-3.299665451E-2,5.715354040E-2
1.033118021E1,-8.966326714E-3,5.749797821E-2,9.586858749E-2,1.121481100E-1
1.033616484E1,-6.065690517E-2,7.532835007E-2,1.764492989E-1,2.012162407E-1
1.034114948E1,-8.096206188E-2,5.246162415E-2,1.568565369E-1,1.841495333E-1
1.034613411E1,-8.421385288E-2,3.904533386E-2,1.711182594E-1,1.946740091E-1
1.035111875E1,-6.850516796E-2,2.071237564E-2,1.832857132E-1,1.967628349E-1
1.035610338E1,-2.022659779E-2,-4.857540131E-3,2.549891472E-1,2.558362291E-1
1.036108797E1,1.765308380E-1,-8.763599396E-2,5.117859840E-1,5.484232833E-1
1.036607260E1,-8.226323128E-2,-1.812314987E-2,2.562909126E-1,2.697790201E-1
1.037105724E1,-8.496236801E-2,1.960945129E-2,2.480173111E-1,2.628986899E-1
1.037604187E1,-4.533982277E-2,9.138107300E-3,2.640109062E-1,2.680316458E-1
1.038102651E1,1.737567186E-1,-7.300662994E-2,5.583443642E-1,5.892960158E-1
1.038601114E1,8.642387390E-2,-1.003804207E-1,6.370959282E-1,6.507200140E-1
1.039099578E1,-3.012156487E-2,-1.152124405E-1,-1.736330986E-1,2.105461186E-1
1.039598041E1,-1.339877844E-1,2.372550964E-2,-1.383184433E0,1.389861433E0
1.040096500E1,-1.720947027E-1,3.079981804E-1,-1.204563141E0,1.255170039E0
1.040594958E1,-1.900744438E-2,3.219952583E-1,-4.766464233E-3,3.225909926E-1
1.041093422E1,-8.510458469E-2,1.840786934E-1,-1.152186394E-1,2.332447010E-1
1.041591885E1,-2.687441111E-1,1.921119690E-1,-4.689979553E-2,3.336615001E-1
1.042090344E1,-2.601621151E-1,2.282781601E-1,2.868752480E-1,4.495471637E-1
1.042588807E1,-1.748331785E-1,2.208647728E-1,3.164949417E-1,4.236943902E-1
1.043087271E1,-1.149739027E-1,1.557574272E-1,2.944202423E-1,3.523672140E-1
1.043585734E1,-8.455038071E-2,1.258969307E-1,3.117885590E-1,3.467144496E-1
1.044084198E1,-8.975863457E-3,8.579254150E-2,2.165331841E-1,2.330827023E-1
1.044582661E1,3.044033051E-2,9.762763977E-2,1.017007828E-1,1.442248903E-1
1.045081120E1,4.957914352E-4,8.303308487E-2,2.345561981E-3,8.306768718E-2
1.045579583E1,-7.199048996E-4,1.854276657E-2,-4.134607315E-2,4.531942431E-2
1.046078047E1,4.336643219E-2,9.168624878E-3,-5.364751816E-2,6.958999445E-2
1.046576510E1,4.449617863E-2,-7.375717163E-3,-1.464366913E-3,4.512710368E-2
1.047074974E1,7.664024830E-2,-2.388811111E-2,5.049514771E-2,9.483738426E-2
1.047573437E1,9.679353237E-2,-5.452632904E-2,4.983186722E-2,1.217592849E-1
1.048071896E1,1.120718718E-1,-1.465239525E-1,4.184865952E-2,1.891578267E-1
1.048570359E1,6.110036373E-2,-1.329398155E-1,-1.421728134E-1,2.040082299E-1
1.049068823E1,1.626201868E-1,-1.334710121E-1,-1.682343483E-1,2.693745203E-1
1.049567286E1,1.986349821E-1,-2.503924370E-1,1.858611107E-1,3.697250074E-1
1.050065750E1,-2.073748112E-1,-1.216011047E-1,-2.754745483E-1,3.656191567E-1
