"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.982276864E1,-7.855142355E-1,-9.733967781E-1,-1.183290482E0,1.721833402E0
5.982775312E1,-6.886804700E-1,-9.789847136E-1,-1.622907639E0,2.016561693E0
5.983273765E1,-5.234399438E-1,-9.625395536E-1,-1.903435230E0,2.196255323E0
5.983772213E1,-4.266376495E-1,-9.316627979E-1,-2.254683495E0,2.476613194E0
5.984270666E1,-3.004400134E-1,-9.703279734E-1,-2.671744823E0,2.858324855E0
5.984769114E1,-1.560524702E-1,-1.080302835E0,-2.996907711E0,3.189492501E0
5.985267551E1,1.061594486E-2,-1.148198605E0,-3.488943100E0,3.673036440E0
5.985765999E1,2.083294392E-1,-1.156649828E0,-3.891891956E0,4.065472049E0
5.986264452E1,3.092825413E-1,-1.143229842E0,-4.189424515E0,4.353608610E0
5.986762900E1,4.497127533E-1,-1.128643394E0,-4.506336689E0,4.667241993E0
5.987261354E1,5.909292698E-1,-1.081441760E0,-4.759012699E0,4.915985715E0
5.987759801E1,7.304936647E-1,-1.053919554E0,-4.904584408E0,5.069449244E0
5.988258239E1,8.564264774E-1,-1.024477243E0,-4.969531059E0,5.145800121E0
5.988756687E1,9.932241440E-1,-9.524441957E-1,-4.949114799E0,5.136864943E0
5.989255140E1,1.088315845E0,-8.454111814E-1,-4.797886848E0,4.991880373E0
5.989753588E1,1.089430809E0,-6.751298904E-1,-4.535011768E0,4.712641679E0
5.990252041E1,1.081179857E0,-5.402429104E-1,-4.289616108E0,4.456637593E0
5.990750489E1,1.002023101E0,-3.932809830E-1,-4.030389309E0,4.171661325E0
5.991248932E1,9.681482911E-1,-3.301062584E-1,-3.819375515E0,3.953974024E0
5.991747380E1,9.755480886E-1,-2.716953754E-1,-3.699480057E0,3.835578853E0
5.992245833E1,9.579762220E-1,-2.705082893E-1,-3.591599464E0,3.726993412E0
5.992744281E1,9.015561938E-1,-2.902395725E-1,-3.519689083E0,3.644894213E0
5.993242734E1,8.615390658E-1,-2.850282192E-1,-3.495752811E0,3.611617140E0
5.993741182E1,8.162355423E-1,-2.429862022E-1,-3.436004639E0,3.539973253E0
5.994239619E1,7.649602890E-1,-2.240777016E-1,-3.249620438E0,3.345953982E0
5.994738067E1,7.568881512E-1,-1.998093128E-1,-3.042079926E0,3.141186672E0
5.995236520E1,7.649226189E-1,-1.655068398E-1,-2.787136078E0,2.894931198E0
5.995734968E1,7.526407242E-1,-1.239912510E-1,-2.525467873E0,2.638148947E0
5.996233421E1,7.174162865E-1,-1.603364944E-3,-2.182806969E0,2.297680344E0
5.996731869E1,7.265143991E-1,8.146643639E-2,-1.828492165E0,1.969224098E0
5.997230307E1,7.757767439E-1,1.157295704E-1,-1.591670513E0,1.774440169E0
5.997728754E1,7.314936519E-1,1.091036797E-1,-1.402955055E0,1.585960108E0
5.998227208E1,5.549037457E-1,1.836283207E-1,-1.171418190E0,1.309144034E0
5.998725656E1,3.584583402E-1,2.866907120E-1,-9.019412994E-1,1.012018801E0
5.999224109E1,1.226048470E-1,3.606359959E-1,-6.663341522E-1,7.675229459E-1
5.999722557E1,-9.820258617E-2,3.717641830E-1,-2.874946594E-1,4.801099196E-1
6.000220994E1,-2.583805919E-1,3.219892979E-1,3.838062286E-2,4.146211649E-1
6.000719442E1,-3.241721392E-1,2.540752888E-1,3.497781754E-1,5.403578445E-1
6.001217895E1,-3.170598745E-1,2.301490307E-1,7.281141281E-1,8.268287150E-1
6.001716343E1,-3.036981821E-1,1.828222275E-1,1.123200417E0,1.177809717E0
6.002214796E1,-1.876733899E-1,8.575892448E-2,1.338915825E0,1.354721920E0
6.002713244E1,-6.416434050E-2,1.000695229E-1,1.490182877E0,1.494916713E0
6.003211687E1,6.942504644E-2,6.799483299E-2,1.655977249E0,1.658826026E0
6.003710135E1,1.799324155E-1,1.120221615E-1,1.730925560E0,1.743854333E0
6.004208588E1,3.442625105E-1,1.365869045E-1,1.841900826E0,1.878768562E0
6.004707036E1,5.099732280E-1,1.011302471E-1,1.850079536E0,1.921742520E0
6.005205489E1,6.941142678E-1,5.885338783E-2,1.820067406E0,1.948821105E0
6.005703937E1,8.394475579E-1,3.191971779E-2,1.744565964E0,1.936285483E0
6.006202374E1,9.601567984E-1,2.599167824E-2,1.594643593E0,1.861575900E0
6.006700822E1,1.084783316E0,4.175782204E-2,1.477828026E0,1.833705056E0
6.007199275E1,1.208162904E0,8.663344383E-2,1.437030792E0,1.879420244E0
6.007697723E1,1.327671170E0,9.623765945E-2,1.424210548E0,1.949448155E0
6.008196176E1,1.416723371E0,9.709000587E-2,1.518217087E0,2.078825317E0
6.008694624E1,1.479902983E0,1.390089989E-1,1.680741310E0,2.243730753E0
6.009193062E1,1.457343817E0,2.238202095E-1,1.840061188E0,2.357916805E0
6.009691510E1,1.336869717E0,3.391449451E-1,2.003443718E0,2.432288360E0
6.010189963E1,1.146732092E0,4.412472248E-1,2.209311485E0,2.527993442E0
6.010688411E1,1.011270523E0,5.296139717E-1,2.402724266E0,2.660120848E0
6.011186864E1,8.779767752E-1,5.894899368E-1,2.521622658E0,2.734396173E0
6.011685312E1,8.168518543E-1,5.465784073E-1,2.501585960E0,2.687736450E0
6.012183749E1,7.777304649E-1,4.731724262E-1,2.380968094E0,2.549071573E0
6.012682197E1,7.530708313E-1,4.463193417E-1,2.238708496E0,2.403774607E0
6.013180650E1,7.353069186E-1,4.332764149E-1,2.088950157E0,2.256572063E0
6.013679098E1,7.526886463E-1,3.867814541E-1,1.967406273E0,2.141688010E0
6.014177551E1,7.876566648E-1,3.503961563E-1,2.015048981E0,2.191712318E0
6.014675999E1,8.062587976E-1,3.909127712E-1,2.336985588E0,2.502871887E0
6.015174437E1,8.540557623E-1,5.141756535E-1,2.851881981E0,3.021095609E0
6.015672885E1,8.128976822E-1,6.779077053E-1,3.466679573E0,3.624669469E0
6.016171338E1,6.586777568E-1,8.252880573E-1,3.913852692E0,4.053788309E0
6.016669786E1,2.731690407E-1,9.236326218E-1,4.239523888E0,4.347560389E0
6.017168234E1,-1.680898666E-2,9.591467381E-1,4.623801231E0,4.722264588E0
6.017666687E1,-1.443626583E-1,9.323887825E-1,4.710712433E0,4.804269044E0
6.018165124E1,-1.895691156E-1,7.566576004E-1,4.419526100E0,4.487836686E0
6.018663572E1,-2.795197070E-1,5.546705723E-1,3.824781418E0,3.874886270E0
6.019162025E1,-3.460161090E-1,2.754328251E-1,2.895347595E0,2.928929512E0
6.019660473E1,-4.172009826E-1,6.204390526E-2,1.853646278E0,1.901028835E0
6.020158921E1,-4.562707543E-1,-1.198883057E-1,8.357591629E-1,9.597132830E-1
6.020657374E1,-4.417816997E-1,-2.410922050E-1,2.624711990E-1,5.676157607E-1
6.021155812E1,-3.256461620E-1,-4.096224308E-1,2.074432373E-2,5.237043876E-1
6.021654260E1,2.097183466E-2,-5.820946693E-1,-5.598211288E-1,8.078822428E-1
6.022152713E1,2.181073129E-1,-7.954787016E-1,-1.067779541E0,1.349262878E0
6.022651161E1,3.286075592E-1,-1.000380516E0,-1.508609295E0,1.839740772E0
6.023149609E1,6.073228121E-1,-1.166920185E0,-1.890060425E0,2.302796588E0
6.023648062E1,8.286913633E-1,-1.269997478E0,-2.198301315E0,2.670608852E0
6.024146499E1,9.732591510E-1,-1.425615788E0,-2.510449886E0,3.046632958E0
6.024644947E1,1.127348781E0,-1.580137491E0,-2.676077843E0,3.305925345E0
6.025143400E1,1.278781414E0,-1.820891857E0,-2.686181068E0,3.488050715E0
6.025641848E1,1.422423124E0,-2.067746639E0,-2.443189144E0,3.502575753E0
6.026140296E1,1.477245092E0,-2.250687838E0,-2.014512062E0,3.362455599E0
6.026638749E1,1.392340899E0,-2.217239618E0,-1.330618858E0,2.936888021E0
6.027137192E1,1.217658281E0,-2.057513475E0,-4.079523087E-1,2.425382130E0
6.027635640E1,1.060931921E0,-1.962167978E0,4.739446640E-1,2.280417344E0
6.028134093E1,8.453094959E-1,-1.915804505E0,1.208058357E0,2.417490443E0
6.028632541E1,5.153236389E-1,-1.910124779E0,1.926671028E0,2.761556875E0
6.029130989E1,8.273029327E-2,-1.902964115E0,2.493796349E0,3.138014811E0
6.029629442E1,-3.682522774E-1,-1.857112169E0,2.871741295E0,3.439676353E0
6.030127874E1,-7.395403385E-1,-1.807412505E0,3.223843575E0,3.769194512E0
6.030626322E1,-9.943687916E-1,-1.781635761E0,3.421310425E0,3.983511052E0
6.031124775E1,-1.249341965E0,-1.706745148E0,3.423965454E0,4.024596101E0
6.031623223E1,-1.380534053E0,-1.586094618E0,3.213107109E0,3.840003607E0
6.032121671E1,-1.464571476E0,-1.486758590E0,2.805662155E0,3.496735741E0
6.032620124E1,-1.420465946E0,-1.355821013E0,2.192127228E0,2.943024959E0
6.033118562E1,-1.260711908E0,-1.221472859E0,1.520821571E0,2.322560810E0
6.033617010E1,-9.864187837E-1,-1.128095269E0,8.272314072E-1,1.711704634E0
6.034115463E1,-6.983333230E-1,-1.067706823E0,2.258424759E-1,1.295635795E0
6.034613911E1,-4.341177344E-1,-1.011016250E0,-2.646274567E-1,1.131653549E0
6.035112359E1,-2.835302949E-1,-9.150176048E-1,-6.516351700E-1,1.158565941E0
6.035610812E1,-1.681580544E-1,-7.324471474E-1,-9.783630371E-1,1.233673452E0
6.036109249E1,-8.807396889E-2,-5.378608704E-1,-1.249666214E0,1.363347713E0
6.036607697E1,2.716267109E-2,-4.415879250E-1,-1.520527363E0,1.583584910E0
6.037106150E1,2.242004275E-1,-3.428624868E-1,-1.788501740E0,1.834818517E0
6.037604598E1,3.725327551E-1,-2.818459272E-1,-2.120606422E0,2.171448682E0
6.038103046E1,4.524565637E-1,-1.479640007E-1,-2.473651409E0,2.519039813E0
6.038601499E1,4.320971072E-1,1.123571396E-2,-2.782969475E0,2.816336849E0
6.039099937E1,4.325749576E-1,1.193010807E-1,-3.012633801E0,3.045868720E0
6.039598385E1,4.214208424E-1,1.594512463E-1,-3.227225304E0,3.258527794E0
6.040096838E1,4.380346537E-1,1.271831989E-1,-3.491298199E0,3.520967628E0
6.040595286E1,5.379019976E-1,7.086396217E-2,-3.780907154E0,3.819635999E0
6.041093734E1,6.228522062E-1,7.862091064E-3,-4.134418488E0,4.181079157E0
6.041592187E1,6.590370536E-1,1.322746277E-2,-4.494550705E0,4.542630388E0
6.042090624E1,7.246491909E-1,-1.044750214E-3,-4.751437187E0,4.806378354E0
6.042589072E1,7.803930044E-1,-1.080751419E-2,-4.895761967E0,4.957581596E0
6.043087525E1,8.013778329E-1,-2.100729942E-2,-4.980346680E0,5.044452476E0
6.043585973E1,7.960689068E-1,-3.215789795E-2,-4.976547718E0,5.039919347E0
6.044084421E1,7.872046828E-1,1.338005066E-3,-5.071258545E0,5.131993398E0
6.044582874E1,7.033954859E-1,6.974124908E-2,-4.991821289E0,5.041617680E0
6.045081312E1,6.030892134E-1,1.272599697E-1,-4.846238136E0,4.885277451E0
6.045579760E1,4.932812452E-1,1.854090691E-1,-4.699133873E0,4.728589860E0
6.046078213E1,4.071161151E-1,2.437939644E-1,-4.442818642E0,4.468088687E0
6.046576661E1,3.089333773E-1,2.805013657E-1,-4.175418854E0,4.196217756E0
6.047075114E1,2.254293561E-1,3.002893925E-1,-3.961499214E0,3.979254721E0
6.047573562E1,1.811580658E-1,3.010265827E-1,-3.793794155E0,3.810027472E0
6.048071999E1,1.074436307E-1,2.711195946E-1,-3.578924656E0,3.590787053E0
6.048570447E1,3.147351742E-2,3.066196442E-1,-3.367158413E0,3.381236751E0
6.049068900E1,-7.226097584E-2,3.431744576E-1,-3.093867302E0,3.113680337E0
6.049567348E1,-1.717896461E-1,3.666453362E-1,-2.814100266E0,2.843079455E0
6.050065796E1,-3.144701719E-1,4.295156002E-1,-2.439239979E0,2.496651120E0
6.050564249E1,-4.372960329E-1,5.146729946E-1,-2.002739429E0,2.113547098E0
6.051062682E1,-5.230302811E-1,6.048347950E-1,-1.633697987E0,1.818888374E0
6.051561130E1,-6.164858341E-1,7.042629719E-1,-1.224177361E0,1.540990372E0
6.052059583E1,-7.223540545E-1,8.408076763E-1,-7.764310837E-1,1.353365492E0
6.052558031E1,-8.810920715E-1,9.777674675E-1,-3.309946060E-1,1.357169808E0
6.053056478E1,-9.701061249E-1,1.109594107E0,2.293586731E-3,1.473875923E0
6.053554932E1,-9.751608372E-1,1.207044601E0,2.643527985E-1,1.574095845E0
6.054053369E1,-1.023248196E0,1.265282154E0,4.528884888E-1,1.689107392E0
6.054551817E1,-9.512429237E-1,1.265280008E0,4.866762161E-1,1.656094906E0
6.055050270E1,-8.189777136E-1,1.248292685E0,3.658218384E-1,1.537135238E0
6.055548718E1,-7.078500986E-1,1.215270281E0,1.597108841E-1,1.415429682E0
6.056047166E1,-6.330807209E-1,1.234387398E0,-1.079702377E-1,1.391460031E0
6.056545619E1,-5.740919113E-1,1.225392818E0,-3.609466553E-1,1.400518322E0
6.057044057E1,-5.582906008E-1,1.231846094E0,-4.918069839E-1,1.439099477E0
6.057542504E1,-5.504441261E-1,1.275225401E0,-5.414533615E-1,1.490758298E0
6.058040958E1,-5.582031012E-1,1.319650173E0,-4.741802216E-1,1.509276040E0
6.058539406E1,-5.320405960E-1,1.324079752E0,-3.595275879E-1,1.471568711E0
6.059037854E1,-4.558479786E-1,1.310072184E0,-1.976346970E-1,1.401123114E0
6.059536307E1,-4.305334091E-1,1.299451828E0,-5.326938629E-2,1.369953173E0
6.060034744E1,-4.705569744E-1,1.299826384E0,9.978389740E-2,1.385975945E0
6.060533192E1,-4.899026155E-1,1.258797646E0,3.188476562E-1,1.387890454E0
6.061031645E1,-4.576078653E-1,1.176786900E0,5.846071243E-1,1.391401400E0
6.061530093E1,-4.665994644E-1,1.125724077E0,9.640331268E-1,1.553811323E0
6.062028546E1,-5.041214228E-1,1.038535833E0,1.382929802E0,1.801441068E0
6.062526994E1,-5.311765671E-1,9.510548115E-1,1.874862671E0,2.168355099E0
6.063025426E1,-5.826854706E-1,9.370517731E-1,2.320332527E0,2.569344551E0
6.063523874E1,-5.957446098E-1,9.628531933E-1,2.657301903E0,2.888468680E0
6.064022327E1,-7.449856997E-1,9.610073566E-1,3.151579857E0,3.378016345E0
6.064520775E1,-7.518848181E-1,8.853590488E-1,3.700348854E0,3.878372477E0
6.065019223E1,-6.771496534E-1,8.165884018E-1,4.141204834E0,4.274918215E0
6.065517676E1,-6.026766300E-1,8.137722015E-1,4.453122139E0,4.566808634E0
6.066016114E1,-4.886822701E-1,7.854245901E-1,4.641313553E0,4.732599037E0
6.066514562E1,-3.942091465E-1,7.867969275E-1,4.705986977E0,4.787563439E0
6.067013010E1,-2.805830240E-1,8.156483173E-1,4.532479286E0,4.613824606E0
6.067511463E1,-1.939544678E-1,8.343675137E-1,4.137643814E0,4.225385641E0
6.068009911E1,-2.032228708E-1,8.486994505E-1,3.619463921E0,3.723185379E0
6.068508359E1,-2.536153793E-1,8.428467512E-1,3.106784821E0,3.229059202E0
6.069006801E1,-3.645471334E-1,8.914061785E-1,2.759482384E0,2.922711517E0
6.069505249E1,-4.613523483E-1,8.866270781E-1,2.512494087E0,2.703993362E0
6.070003697E1,-4.549165964E-1,7.735062838E-1,2.420467377E0,2.581457612E0
6.070502150E1,-4.804303646E-1,6.615926027E-1,2.413782120E0,2.548501958E0
6.071000598E1,-5.383875370E-1,5.768914223E-1,2.542535782E0,2.662170741E0
6.071499046E1,-5.449917316E-1,5.113955736E-1,2.734923363E0,2.835197916E0
6.071997484E1,-6.171433926E-1,4.859360456E-1,2.986254692E0,3.087833689E0
6.072495932E1,-7.205328941E-1,4.662519693E-1,3.241665840E0,3.353349962E0
6.072994380E1,-8.927545547E-1,4.157159328E-1,3.522912025E0,3.657969323E0
6.073492833E1,-1.029707670E0,2.857589722E-1,3.768054962E0,3.916656007E0
6.073991280E1,-1.092397094E0,5.222678185E-2,3.979697227E0,4.127232616E0
6.074489728E1,-1.173360944E0,-2.106106281E-1,4.107763290E0,4.277248180E0
6.074988171E1,-1.201862216E0,-4.067677259E-1,4.128561020E0,4.319137514E0
6.075486619E1,-1.229459047E0,-5.312868357E-1,4.087781906E0,4.301603906E0
6.075985067E1,-1.293531418E0,-6.534785032E-1,4.045396805E0,4.297149403E0
6.076483520E1,-1.208628774E0,-7.398221493E-1,3.908236504E0,4.157214559E0
6.076981968E1,-1.105631948E0,-8.188509941E-1,3.707588196E0,3.954636416E0
6.077480416E1,-9.765894413E-1,-8.447088003E-1,3.400483131E0,3.637381671E0
6.077978859E1,-7.805324793E-1,-8.601475954E-1,2.994206429E0,3.211597262E0
6.078477307E1,-4.983912706E-1,-8.934361935E-1,2.555795670E0,2.752946348E0
6.078975754E1,-3.009005785E-1,-9.106441736E-1,2.094700813E0,2.303819756E0
6.079474208E1,-1.940792799E-1,-8.352193236E-1,1.682567596E0,1.888462815E0
6.079972656E1,-1.174739599E-1,-7.152743340E-1,1.343057632E0,1.526178662E0
6.080471104E1,2.817857265E-2,-7.348604202E-1,9.060125351E-1,1.166907273E0
6.080969541E1,2.511898279E-1,-8.786719441E-1,4.095277786E-1,1.001435827E0
6.081467989E1,3.897894025E-1,-9.756951332E-1,-1.512241364E-2,1.050783260E0
6.081966437E1,4.855940342E-1,-9.627786875E-1,-4.665431976E-1,1.174907197E0
6.082464890E1,5.279405713E-1,-9.609060884E-1,-8.015537262E-1,1.358142162E0
6.082963338E1,5.784288049E-1,-9.977924824E-1,-1.042126656E0,1.554412328E0
6.083461786E1,6.081266999E-1,-1.072926998E0,-1.159783363E0,1.692952414E0
6.083960223E1,5.982683301E-1,-1.128793955E0,-1.044557571E0,1.650212504E0
6.084458671E1,5.479920506E-1,-1.068233609E0,-7.082853317E-1,1.393946356E0
6.084957119E1,4.402442575E-1,-9.003369212E-1,-1.553812027E-1,1.014181885E0
6.085455572E1,3.160686493E-1,-6.843973398E-1,3.968639374E-1,8.519390205E-1
6.085954020E1,1.970528960E-1,-5.177085400E-1,8.030958176E-1,9.756099981E-1
6.086452468E1,8.287703991E-2,-4.705694914E-1,9.371023178E-1,1.051886403E0
6.086950911E1,-7.021188736E-2,-4.070428610E-1,8.904161453E-1,9.815571872E-1
6.087449359E1,-3.400337696E-1,-3.322266340E-1,7.088747025E-1,8.535226093E-1
6.087947807E1,-5.174976587E-1,-3.254207373E-1,3.473310471E-1,7.030941184E-1
6.088446260E1,-6.265048981E-1,-4.414638281E-1,-2.202997208E-1,7.974526104E-1
6.088944708E1,-6.130787134E-1,-6.125642061E-1,-8.623723984E-1,1.222614645E0
6.089443156E1,-4.743851423E-1,-6.729866266E-1,-1.495338440E0,1.707041099E0
6.089941598E1,-3.295238018E-1,-5.437133312E-1,-2.016534328E0,2.114384265E0
6.090440046E1,-2.992998362E-1,-4.043785334E-1,-2.612828255E0,2.660822031E0
6.090938494E1,-2.107946873E-1,-4.173903465E-1,-3.140850544E0,3.175467090E0
6.091436947E1,-5.438220501E-2,-5.175192356E-1,-3.526899815E0,3.565081470E0
6.091935395E1,1.517888308E-1,-5.490251780E-1,-3.926885605E0,3.967984255E0
6.092433843E1,4.379550815E-1,-5.571246147E-1,-4.367310047E0,4.424430985E0
6.092932281E1,6.427014470E-1,-5.050002337E-1,-4.719299316E0,4.789559105E0
6.093430728E1,7.793285847E-1,-4.542087317E-1,-5.014417171E0,5.094903158E0
6.093929176E1,9.375876784E-1,-4.039717913E-1,-5.229193211E0,5.327919434E0
6.094427630E1,1.048066497E0,-3.420071602E-1,-5.299225807E0,5.412689390E0
6.094926077E1,1.192837119E0,-2.800620794E-1,-5.372992039E0,5.510929015E0
6.095424525E1,1.266667962E0,-1.750675440E-1,-5.261464596E0,5.414619660E0
6.095922963E1,1.255867958E0,-6.330132484E-2,-4.957525730E0,5.114515886E0
6.096421411E1,1.224202871E0,5.173897743E-2,-4.611676216E0,4.771677600E0
6.096919859E1,1.173291922E0,1.073195934E-1,-4.281027317E0,4.440194401E0
6.097418312E1,1.083312631E0,1.006592512E-1,-4.034594059E0,4.178713649E0
6.097916760E1,1.010917187E0,7.935166359E-3,-3.817029476E0,3.948636543E0
6.098415208E1,9.358313084E-1,-5.090558529E-2,-3.678421497E0,3.795939453E0
6.098913650E1,8.182560205E-1,-1.255388260E-1,-3.606739521E0,3.700523326E0
6.099412098E1,6.895825267E-1,-1.657478809E-1,-3.508568764E0,3.579532259E0
6.099910546E1,5.925450921E-1,-2.072272301E-1,-3.388838291E0,3.446487745E0
6.100408999E1,5.501112938E-1,-2.235739231E-1,-3.264466763E0,3.318034204E0
6.100907447E1,5.518568158E-1,-2.652565241E-1,-3.097241402E0,3.157184073E0
6.101405900E1,5.774232149E-1,-2.295471430E-1,-2.851439476E0,2.918358536E0
6.101904338E1,6.022692323E-1,-1.478878260E-1,-2.634840012E0,2.706839656E0
6.102402786E1,6.381009817E-1,-4.692721367E-2,-2.394742489E0,2.478742950E0
6.102901234E1,6.267372370E-1,6.109929085E-2,-2.169490337E0,2.259030989E0
6.103399687E1,6.134343147E-1,1.425329447E-1,-1.925560474E0,2.025931993E0
6.103898135E1,6.028291583E-1,1.780184507E-1,-1.696427822E0,1.809132643E0
6.104396583E1,5.518326163E-1,1.819853783E-1,-1.501208782E0,1.609740887E0
6.104895020E1,5.248324871E-1,1.832267046E-1,-1.299212456E0,1.413143365E0
6.105393468E1,4.428511858E-1,2.344574928E-1,-1.080877304E0,1.191378712E0
6.105891916E1,3.775811791E-1,2.446501255E-1,-8.246784210E-1,9.394230830E-1
6.106390369E1,2.908472419E-1,2.113525867E-1,-5.473546982E-1,6.548734226E-1
6.106888817E1,1.639412045E-1,2.373768091E-1,-2.823390961E-1,4.036580647E-1
6.107387265E1,7.630151510E-2,2.244520187E-1,-1.039218903E-2,2.372943900E-1
6.107885702E1,2.595442533E-2,1.727360487E-1,1.967353821E-1,2.630896906E-1
6.108384150E1,4.969596863E-2,1.185184717E-1,3.415422440E-1,3.649211173E-1
6.108882598E1,1.363404393E-1,3.110706806E-2,4.767351151E-1,4.968226394E-1
6.109381051E1,2.431962490E-1,-6.259989738E-2,5.735359192E-1,6.261043150E-1
6.109879499E1,3.872081041E-1,-1.236913204E-1,6.581878662E-1,7.735896366E-1
6.110377947E1,5.299410820E-1,-1.396170855E-1,7.233810425E-1,9.075299519E-1
6.110876390E1,6.110346317E-1,-1.938420534E-1,8.766880035E-1,1.086057051E0
6.111374838E1,6.588004827E-1,-1.977940798E-1,1.077291489E0,1.278161776E0
6.111873286E1,7.518957257E-1,-2.112853527E-1,1.298788071E0,1.515532624E0
6.112371739E1,7.633091807E-1,-1.913307905E-1,1.524421692E0,1.715549437E0
6.112870187E1,7.239812613E-1,-2.024836540E-1,1.785273552E0,1.937098385E0
6.113368635E1,6.292439103E-1,-1.849646568E-1,2.040660858E0,2.143468348E0
6.113867072E1,4.577900767E-1,-1.391460896E-1,2.326571465E0,2.375261705E0
6.114365520E1,2.724986672E-1,-1.108965874E-1,2.640689850E0,2.657027749E0
6.114863968E1,1.055672467E-1,-6.019937992E-2,2.901824951E0,2.904368512E0
6.115362421E1,-8.563080430E-2,2.694678307E-2,3.148395538E0,3.149675099E0
6.115860869E1,-3.153818548E-1,1.114836931E-1,3.464282990E0,3.480395230E0
6.116359317E1,-4.059894085E-1,1.162394285E-1,3.631796837E0,3.656266849E0
6.116857755E1,-4.195168018E-1,1.630215645E-1,3.706193924E0,3.733422529E0
6.117356202E1,-4.499075115E-1,1.753755808E-1,3.685128212E0,3.716630638E0
6.117854650E1,-5.009848475E-1,1.683090925E-1,3.542224884E0,3.581434196E0
6.118353098E1,-4.597712457E-1,4.691112041E-2,3.454487801E0,3.485265588E0
6.118851551E1,-3.227182329E-1,-3.003525734E-2,3.395382881E0,3.410817216E0
6.119349999E1,-1.843939424E-1,-1.383777857E-1,3.443691254E0,3.451399569E0
6.119848442E1,-4.423439503E-3,-2.415373325E-1,3.694908142E0,3.702797055E0
6.120346890E1,1.966327429E-1,-2.273260355E-1,4.120188713E0,4.131137445E0
6.120845338E1,3.516873717E-1,-6.072032452E-2,4.441988945E0,4.456303036E0
6.121343786E1,7.118540257E-2,1.902688742E-1,4.940509796E0,4.944684687E0
6.121842239E1,-2.576163411E-1,2.279233932E-1,5.409940720E0,5.420864677E0
6.122340687E1,-3.231628537E-1,1.655521393E-1,5.829054832E0,5.840352899E0
6.122839124E1,-4.552477896E-1,1.660734415E-1,6.246065140E0,6.264835247E0
6.123337572E1,-7.383174896E-1,2.133244276E-1,6.481714249E0,6.527115720E0
6.123836020E1,-1.082669020E0,2.031508684E-1,6.421504021E0,6.515301710E0
6.124334473E1,-1.457708716E0,1.544121504E-1,6.087362289E0,6.261368657E0
6.124832921E1,-1.716206193E0,-6.157958508E-2,5.424551010E0,5.689895377E0
6.125331369E1,-1.786386609E0,-2.518489361E-1,4.478778839E0,4.828464030E0
6.125829807E1,-1.757714033E0,-3.811094165E-1,3.542038918E0,3.972510881E0
6.126328254E1,-1.546804786E0,-4.527558684E-1,2.740900040E0,3.179642425E0
6.126826702E1,-1.179600477E0,-4.973037243E-1,2.173158646E0,2.522178974E0
6.127325150E1,-7.915129066E-1,-6.217744350E-1,1.560853958E0,1.857245597E0
6.127823604E1,-3.576878905E-1,-7.992683649E-1,1.092912674E0,1.400438738E0
